ID,LABEL,SubClass Of [NAMED],alternative term,definition,definition source,term editor,term tracker item,term replaced by,ontology term requester,editor note,deprecated,sourced by VectorBase ID,Source,SubClass Of [ANON],Equivalent Class,OBO ontologies?,JZ comment,JJ comment
EUPATH:0000422,obsolete_number of sexual parasite,,,,,,,,,"was ICEMR, no longer used",TRUE,,,,,,,
EUPATH:0043013,obsolete_Onderstepoort Veterinary Institute light-suction trap,,OVI light-suction trap,"A light trap that is designed to use motorized suction to trap arthropods in a collection bag once they approach the attractant. The light is supplied by an 8 watt tube, and the fan providing the suction has an 11-centimeter diameter.","Parasites Vectors 8, 239 (2015)",,OBI:0002936,,,,TRUE,IRO:0000154,,,,,,
EUPATH:0000273,obsolete_ontological definition,,,,,,,,,,TRUE,,,,,,,
EUPATH:0000266,obsolete_ontological label,,,,,,,,,,TRUE,,,,,,,
EUPATH:0000016,obsolete_open eaves,,,,,,,,,"was ICEMR PRISM, no longer used",TRUE,,,,,,,
EUPATH:0043036,obsolete_outlet window trap,,outlet window trap catch,An arthropod trap that is positioned adjacent to a window of a building and is designed to collect arthropods flying out of the building.,Bull World Health Organ. 1948; 1(2): 253â296.,,,OBI:0002937,,,TRUE,MIRO:30000020,,,,,,
EUPATH:0043030,obsolete_ovitrap,,oviposition trap|ovitrap catch,An arthropod trap that consists of a container holding a mesh layer above water and is designed to trap arthropods hatched from eggs dropped over the water by gravid females.,,,,OBI:0002938,,,TRUE,MIRO:30000016|VSMO:0001501,,,,,,
EUPATH:0000037,obsolete_presence of bacteria in the blood,,,A phenotypic abnormality of the presence of bacteria in the blood.,http://en.wikipedia.org/wiki/Bacteremia,,,,,not in use; will replace w/Bacteremia from HP if equivalent term needed,TRUE,,,,,,,
EUPATH:0010787,obsolete_presence of Entamoeba histolytica by ELISA,,"Entamoeba histolytica, by ELISA",a categorical measurement datum that specifies whether Entamoeba histolytica was detected by an enzyme-linked immunosorbent assay,EuPathDB,John Judkins,,,,projects using equivalent term that has different ID,TRUE,,,,,,,
EUPATH:0015423,obsolete_presence of Escherichia coli by differential medium assay,,"E. coli, by bacteriology",a categorical measurement datum that specifies whether Escherichia coli was detected by differential medium assay,EuPathDB,John Judkins,,,,projects using equivalent term that has different ID,TRUE,,,,,,,
EUPATH:0000039,obsolete_presence of virus in the blood,,,A phenotypic abnormality of the presence of a virus in the blood. It is a medical condition where viruses enter the bloodstream and hence have access to the rest of the body.,http://en.wikipedia.org/wiki/Viremia,,,,,not in use; will replace w/Viremia from HP if equivalent term needed,TRUE,,,,,,,
EUPATH:0000267,obsolete_PRISM data dictionary label (en),,,,,,,,,,TRUE,,,,,,,
EUPATH:0000270,obsolete_PRISM description,,,,,,,,,,TRUE,,,,,,,
EUPATH:0000268,obsolete_PRISM preferred label (en),,,,,,,,,,TRUE,,,,,,,
EUPATH:0000281,obsolete_pyrimethamine and chloroquine resistant,,,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0000283,"obsolete_pyrimethamine resistant, chloroquine sensitive",,,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0000282,"obsolete_pyrimethamine, mefloquine and chloroquine resistant",,,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0000285,"obsolete_pyrimethamine,chloroquine, and mefloquine resistant",,,,,,,,,"same as EUPATH_0000282: pyrimethamine, mefloquine and chloroquine resistant",TRUE,,,,,,,
EUPATH:0000284,obsolete_record of unknown information,,,,,,,,,"was in ICEMR prism, no longer used",TRUE,,,,,,,
EUPATH:0000272,obsolete_resource ID,,,,,,,,,,TRUE,,,,,,,
EUPATH:0043062,obsolete_resting arthropod trap,,,An arthropod trap that is designed to be attractive to an arthropod as a place to rest during a period of inactivity.,,,,OBI:0002939,,,TRUE,,,,,,,
EUPATH:0043014,obsolete_resting box trap,,resting box catch,An arthropod trap that consists of a box that is open on one end. The placement of the box and modifications to it are done in such a way that it becomes attractive to an arthropod as a place to rest during a period of inactivity.,"Proceedings of the Eighty-Second Annual Meeting of the New Jersey Mosquito Control Association, Inc. 1989, pp 53-57.",,,OBI:0002940,,,TRUE,IRO:0000021,,,,,,
EUPATH:0043018,obsolete_resting bucket,,resting bucket catch,"An arthropod trap that consists of a bucket, which is lined with fabric and placed on its side, and a wet cloth inside the bucket. The placement of the box and modifications to it are done in such a way that it becomes attractive to an arthropod as a place to rest during a period of inactivity.",Kreppel et al. Parasites & Vectors  (2015) 8:462,,,OBI:0002941,,,TRUE,IRO:0000141,,,,,,
EUPATH:0000004,obsolete_roof,,,,,,,,,deprecated in favor of ENVO_01000472 'building roof',TRUE,,,,,,,
EUPATH:0000478,obsolete_second strand non unique first strand unique average mapping coverage,,,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0000481,obsolete_second strand non unique first strand unique average read length,,,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0000480,obsolete_second strand non unique first strand unique number mapped reads,,,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0000479,obsolete_second strand non unique first strand unique proportion mapped reads,,,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0000474,obsolete_second strand unique unstranded non unique average mapping coverage,,,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0000477,obsolete_second strand unique unstranded non unique average read length,,,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0000476,obsolete_second strand unique unstranded non unique number mapped reads,,,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0000475,obsolete_second strand unique unstranded non unique proportion mapped reads,,,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0043015,obsolete_Shannon trap,,shannon trap catch,"An arthropod trap that is made of cloth and netting and is designed to be suspended from above (e.g. from a tree). It is also designed so that the arthropod enters the trap from beneath, being attracted to some bait, and is prevented from escaping upward by the suspended cloth, which allows them to be collected from the upper interior of the trap.","The American Journal of Tropical Medicine and Hygiene, Volume s1-19, Issue 2, 1 Mar 1939, p. 131 - 140",,,OBI:0002942,,,TRUE,IRO:0000191,,,,,,
EUPATH:0000616,obsolete_site of ear swabbed,,,,,,,,,"was microbiomeDB, no longer used",TRUE,,,,,,,
EUPATH:0000286,obsolete_sodium antimony gluconate resistant,,not responsive to SAG therapy,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0000287,obsolete_sodium antimony gluconate sensitive,,Sensitive to SAG,,,,,,,"was EuPathDB/PlasmoDB term, no longer used",TRUE,,,,,,,
EUPATH:0000253,obsolete_solar light source,,,A light source that light is produced from solar energy.,,"Person:  Jie Zheng, Chris Stoeckert",,OBI:0002902,,,TRUE,,,,,,,
EUPATH:0043022,obsolete_sticky resting bucket,,sticky resting bucket catch,"An arthropod trap that consists of a bucket, which is lined with adhesive and placed on its side, and a wet cloth inside the bucket. The placement of the box and modifications to it are done in such a way that it becomes attractive to an arthropod as a place to rest during a period of inactivity. The trap is designed for arthropods to become caught in the adhesive so that they can be collected.",,,,OBI:0002943,,,TRUE,IRO:0000142,,,,,,
EUPATH:0043016,obsolete_sticky trap,,sticky trap catch,An arthropod trap that is designed to capture arthropods resting on a surface by coating the surface with adhesive.,,,,OBI:0002944,,,TRUE,IRO:0000128,,,,,,
EUPATH:0000301,obsolete_summary information about a dwelling,,,,,,,,,"was ICEMR, no longer used",TRUE,,,,,,,
EUPATH:0000279,obsolete_symptomatic episode,,,,,,,,,"was in ICEMR Amazonia, no longer used",TRUE,,,,,,,
EUPATH:0000271,obsolete_term type,,,,,,,,,,TRUE,,,,,,,
EUPATH:0000507,obsolete_TGH mold iso specimen,,,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0000506,obsolete_TGH specimen,,,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0000012,obsolete_traditional house,,,,,,,,,"was ICEMR PRISM household, no longer used",TRUE,,,,,,,
EUPATH:0000298,obsolete_unknown outcome,,NULL,,,,,,,"Shannon Takala Harrison: Not sure what NULL means; it could also indicate lost to follow-up. 
Term need for annotation NIH-10K experiment, treatment outcome|was EuPathDB/PlasmoDB term, no longer used",TRUE,,,,,,,
EUPATH:0000462,obsolete_unstranded non unique average mapping coverage,,,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0000465,obsolete_unstranded non unique average read length,,,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0000464,obsolete_unstranded non unique number mapped reads,,,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0000463,obsolete_unstranded non unique proportion mapped reads,,,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0000458,obsolete_unstranded unique average mapping coverage,,,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0000461,obsolete_unstranded unique average read length,,,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0000460,obsolete_unstranded unique number mapped reads,,,,,,,,,"was EuPathDB/PlasmoDB term, no longer used",TRUE,,,,,,,
EUPATH:0000459,obsolete_unstranded unique proportion mapped reads,,,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0043065,obsolete_UV light source,,,A light source that provides UV light for use in a distant area using a delivery system.,,Jie Zheng,https://github.com/VEuPathDB-ontology/VEuPathDB-ontology/issues/76,OBI:0002900,,,TRUE,,,,,,,
EUPATH:0043066,obsolete_visible light source,,,A light source that provides visible light for use in a distant area using a delivery system.,,Jie Zheng,https://github.com/VEuPathDB-ontology/VEuPathDB-ontology/issues/76,OBI:0002901,,,TRUE,,,,,,,
EUPATH:0000300,obsolete_withdrew from the study,,WTH,,,,,,,"was in EuPathDB/PlasmoDB, no longer used",TRUE,,,,,,,
EUPATH:0000223,bottom household wealth index,categorical household wealth index,,A categorical household wealth index representing the bottom third of values for the numerical household wealth index.,Penn Group,"Person:  Jie Zheng, Chris Stoeckert, David Roos, Grant Dorsey",,,,,,,PRISM,,,,"individual, not used, propose to deprecate",
EUPATH:0000224,middle household wealth index,categorical household wealth index,,A categorical household wealth index representing the middle third of values for the numerical household wealth index.,Penn Group,"Person:  Jie Zheng, Chris Stoeckert, David Roos, Grant Dorsey",,,,,,,PRISM,,,,"individual, not used, propose to deprecate",
EUPATH:0000225,top household wealth index,categorical household wealth index,,A categorical household wealth index representing the top third of values for the numerical household wealth index.,Penn Group,"Person:  Jie Zheng, Chris Stoeckert, David Roos, Grant Dorsey",,,,,,,PRISM,,,,"individual, not used, propose to deprecate",
EUPATH:0000242,complications of HIV,cause of participant death,,,,,,,,,,,PRISM,,,,"individual, not used, propose to deprecate",
EUPATH:0000243,diarrheal illness,cause of participant death,,,,,,,,,,,PRISM,,,,"individual, not used, propose to deprecate",
EUPATH:0000244,suicide,cause of participant death,,,,,,,,,,,PRISM,,,,"individual, not used, propose to deprecate",
EUPATH:0000241,unknown cause of death,cause of participant death,,,,,,,,,,,PRISM,,,,"individual, not used, propose to deprecate",
EUPATH:0015130,diagnosis of diarrhea at discharge,diagnosis at discharge,,,,,,,,,,,,,,,Cannot get parent using robot? Will submit issue,
EUPATH:0000758,fungal organism genotype information,genotype information,,A genotype information of fungus.,,,,,,,,,,,'genotype information' and ('is about' only Fungi),,"Different logical axiom used, need to normalize with 'human genotype information'.",
EUPATH:0000572,parasite organism genotype information,genotype information,,A genotype information of parasite organism.,,,,,,,,,,,'genotype information' and ('is about' some (genotype and ('is concretized as' some ('inheres in' some ('nucleic acid' and ('part of' some 'parasite organism')))))),,,
EUPATH:0000245,Bwindi Hospital,health care facility,,,,,,,,,,,PRISM,,,,"individual, not used, propose to deprecate",
EUPATH:0000246,Jinja Hospital,health care facility,,,,,,,,,,,PRISM,,,,"individual, not used, propose to deprecate",
EUPATH:0000247,Kauka Health Centre,health care facility,,,,,,,,,,,PRISM,,,,"individual, not used, propose to deprecate",
EUPATH:0000248,Kihihi Health Centre IV,health care facility,,,,,,,,,,,PRISM,,,,"individual, not used, propose to deprecate",
EUPATH:0000250,Tororo District Hospital,health care facility,,,,,,,,,,,PRISM,,,,"individual, not used, propose to deprecate",
EUPATH:0000249,Nagongera Health Centre IV,health care facility,,,,,,,,,,,PRISM,,,,,
EUPATH:0000226,no airbrick,ICE,,A information content entity created to indicate the lack of air bricks in the dwelling.,Penn Group,"Person:  Jie Zheng, Chris Stoeckert, David Roos, Grant Dorsey",,,,,,,PRISM,,,,"individual, not used, propose to deprecate",
EUPATH:0000227,record of eating in restaurants,ICE,,A information content entity indicating that the household eats in restaurants.,Penn Group,"Person:  Jie Zheng, Chris Stoeckert, David Roos, Grant Dorsey",,,,,,,PRISM,,,,"individual, not used, propose to deprecate",
EUPATH:0000228,record of no cooking at home,ICE,,A information content entity indicating that the household does not cook in the dwelling.,Penn Group,"Person:  Jie Zheng, Chris Stoeckert, David Roos, Grant Dorsey",,,,,,,PRISM,,,,"individual, not used, propose to deprecate",
EUPATH:0000229,record of no toilet facility,ICE,,An information content entity indicates no toilet facility in the dwelling.,Penn Group,"Person:  Jie Zheng, Chris Stoeckert, David Roos, Grant Dorsey",,,,,,,PRISM,,,,"individual, not used, propose to deprecate",
EUPATH:0000251,record of unknown death location,ICE,,,,,,,,,,,PRISM,,,,"individual, not used, propose to deprecate",
EUPATH:0000230,record of using neighbours' toilet,ICE,,An information content entity indicating that a household uses a neighbours' toilet facility.,Penn Group,"Person:  Jie Zheng, Chris Stoeckert, David Roos, Grant Dorsey",,,,,,,PRISM,,,,"individual, not used, propose to deprecate",
EUPATH:0000001,building material,material entity,,A material entity used to build a dwelling or part of a dwelling.,Penn Group,"Person:  Jie Zheng, Chris Stoeckert",,,,,,,PRISM,,'material entity' and ('has role' some 'building material role'),ENVO,,agree
EUPATH:0000006,floor material,material entity,,A building material used in the construction of a floor,Penn Group,"Person:  Jie Zheng, Chris Stoeckert",,,,,,,PRISM,,'building material' and ('has role' some 'floor material role'),ENVO,,agree
EUPATH:0000003,roof material,material entity,,A building material used in the construction of a roof.,Penn Group,"Person:  Jie Zheng, Chris Stoeckert",,,,,,,PRISM,,'building material' and ('has role' some 'roof material role'),ENVO,,agree
